Feature ID	Taxon	Confidence
G000246875	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_C_640386; s__Halomonas_C_640386 sp000246875	1.0
LC487980	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister hominis	1.0
G000829455	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__VKM-B-2647; s__VKM-B-2647 sp000829455	1.0
KF551141	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500279; f__Rhizobiaceae_A_500279; g__Neorhizobium; s__Neorhizobium smilacinae	1.0
RS-GCF-007558805.1-NZ-VLYA01000006.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Ureibacillus; s__Ureibacillus antri	1.0
MJ030-2-barcode59-umi15357bins-ubs-38	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__; g__; s__	1.0
MJ034-2-barcode71-umi756bins-ubs-474	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__Chryseolinea serpens	1.0
AHAE01000085	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium otitidis	1.0
MJ031-2-barcode69-umi48092bins-ubs-3	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_310392; f__Bacillaceae_G_310392; g__Ectobacillus; s__	1.0
RS-GCF-001157605.1-NZ-CKQU01000067.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_310392; f__Bacillaceae_G_310392; g__Bacillus_A; s__	1.0
AB071950	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_G_385896; s__Arthrobacter russicus	1.0
MJ006-1-barcode28-umi60650bins-ubs-6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus hydrogenalis	1.0
G001552885	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Saccharofermentanales; f__Fastidiosipilaceae; g__KA00274; s__KA00274 sp001552885	1.0
RS-GCF-003071645.1-NZ-CP028950.1--8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Enterobacter_B_713587; s__	1.0
MJ006-1-barcode43-umi124055bins-ubs-5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__	1.0
DQ471331	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium jeotgali	1.0
RS-GCF-014646955.1-NZ-BMOG01000032.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464; s__	1.0
MJ006-2-barcode74-umi103852bins-ubs-5	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Faecalibacillus; s__Faecalibacillus intestinalis	1.0
RS-GCF-003460985.1-NZ-QTWF01000009.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_D; s__Ruminococcus_D bicirculans	1.0
MJ006-1-barcode33-umi152302bins-ubs-4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H uniformis	1.0
RS-GCF-004793535.1-NZ-SRYK01000136.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__	1.0
KX645967	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Shewanellaceae_666538; g__Shewanella; s__Shewanella corallii	1.0
MJ034-1-barcode32-umi27773bins-ubs-3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__ER46; s__ER46 sp003054705	1.0
MJ031-1-barcode44-umi12037bins-ubs-42	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminiclostridium_E; s__Ruminiclostridium_E siraeum	1.0
MJ010-2-barcode55-umi112031bins-ubs-4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635	1.0
GB-GCA-002392135.1-DGGJ01000039.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc_B; s__	1.0
RS-GCF-000368465.1-NZ-KB849451.1--2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter schindleri	1.0
MJ033-1-barcode40-umi34120bins-ubs-5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Chroococcidiopsidaceae_29158; g__Cephalothrix; s__	1.0
MJ030-1-barcode26-umi95890bins-ubs-4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Acetanaerobacterium; s__	1.0
GB-GCA-000472245.1-AWTU01000008.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Brucella_498859; s__Brucella melitensis	1.0
AY676115	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Tsuneonella_484052; s__Altererythrobacter troitsensis	1.0
JX905358	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Tractidigestivibacter; s__Tractidigestivibacter sp000752675	1.0
G009691785	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02; g__SYAC01; s__SYAC01 sp009691785	1.0
MJ034-2-barcode52-umi1428bins-ubs-289	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Ilyomonas; s__Ilyomonas limi	1.0
JQ246446	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485351; s__Novosphingobium kunmingense	1.0
RS-GCF-002865965.1-NZ-JRZZ01000099.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Erwinia_B_680885; s__Erwinia_B_680885 sp001422605	1.0
MJ030-2-barcode65-umi397bins-ubs-205	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	1.0
GB-GCA-000980425.1-LARJ01000052.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__CAG-488; s__CAG-488 sp002449395	1.0
RS-GCF-004804275.1-NZ-STGI01000028.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Noviherbaspirillum_A_569121; s__Noviherbaspirillum_A_569121 sp001428545	1.0
MJ032-1-barcode26-umi21406bins-ubs-18	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Pararheinheimera; s__Pararheinheimera tangshanensis	1.0
RS-GCF-000283475.1-NC-014311.1--3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Ralstonia; s__Ralstonia pseudosolanacearum	1.0
KM035945	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_887417; s__Pedobacter daejeonensis	1.0
RS-GCF-014385405.1-NZ-JACRTP010000022.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141780; s__Blautia_A_141780 stercoris	1.0
RS-GCF-000576385.2-NZ-DF238844.1	d__Bacteria; p__Firmicutes_B_370539; c__Moorellia_370064; o__Moorellales; f__Moorellaceae; g__Moorella; s__Moorella thermoacetica	1.0
MJ032-1-barcode26-umi49741bins-ubs-6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__; s__	1.0
RS-GCF-902386585.1-NZ-LR698986.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus helveticus	1.0
RS-GCF-018093065.1-NZ-CP070991.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__	1.0
RS-GCF-009496545.1-NZ-WIDM01000148.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium faecium	1.0
AB547677	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella corporis	1.0
GB-GCA-000482765.1-AXWR01000034.1	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae_405955; g__Meiothermus_B_405753; s__	1.0
GU997639	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Nocardiopsis_A_393323; s__Nocardiopsis_A_393323 flavescens	1.0
AB538436	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces viscosus	1.0
RS-GCF-015992385.1-NZ-CP065438.1--8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518; s__Klebsiella variicola	1.0
MJ006-1-barcode38-umi163149bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-74; g__Onthenecus; s__	1.0
G900104205	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Belnapia; s__Belnapia rosea	1.0
RS-GCF-002074855.1-NZ-JZWJ01000025.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Shewanellaceae_666538; g__Shewanella; s__Shewanella oneidensis	1.0
MJ005-barcode34-umi13989bins-ubs-13	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii_C_71358	1.0
MJ006-1-barcode40-umi81598bins-ubs-5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q_135853; s__Clostridium_Q_135853 saccharolyticum_A	1.0
MJ020-2-barcode50-umi11804bins-ubs-44	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	1.0
AB112717	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_D; s__Brevibacillus_D limnophilus	1.0
RS-GCF-016745275.1-NZ-JADOEP010000053.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Melissococcus; s__	1.0
RS-GCF-013418285.1-NZ-VPCH01000121.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter cumulans	1.0
RS-GCF-000745075.1-NZ-JQNE01000001.1--8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Erwinia_B_680516; s__	1.0
RS-GCF-014892605.1-NZ-JADBGP010000026.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Janthinobacterium_571526; s__	1.0
RS-GCF-018987305.1-NZ-CP076838.1--7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__; s__	1.0
RS-GCF-004000745.1-NZ-BILV01000160.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_A; s__Paenibacillus_A barengoltzii	1.0
RS-GCF-013267595.1-NZ-CP054011.1--3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella melaninogenica	1.0
CP031417	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Pseudolabrys_502496; s__Pseudolabrys taiwanensis	1.0
RS-GCF-001815515.1-NZ-KV820821.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Nosocomiicoccus; s__	1.0
GB-GCA-000304595.1-AMQQ01000088.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500471; f__Rhizobiaceae_A_500471; g__Agrobacterium; s__	1.0
AB166883	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 soli	1.0
RS-GCF-001949725.1-NZ-MASC01000067.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_P; s__	1.0
GB-GCA-002083395.1-LWDH01000016.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Nitrosomonadaceae; g__Nitrosomonas; s__Nitrosomonas sp009833095	1.0
MJ031-1-barcode42-umi19921bins-ubs-20	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Noviherbaspirillum_A_568106; s__Noviherbaspirillum_A_568106 canariense	1.0
EF466117	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_B_392806; s__Nocardioides_B_392806 mesophilus	1.0
AF220064	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__Bulleidia extructa	1.0
MG857114	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500472; f__Rhizobiaceae_A_500472; g__Allorhizobium; s__Allorhizobium wuzhouense	1.0
MJ007-1-barcode38-umi40428bins-ubs-4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Massilistercora; s__	1.0
RS-GCF-003319105.1-NZ-QOHH01000029.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus aggregatus	1.0
CBLL010000172	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__	1.0
AY850119	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister propionicifaciens	1.0
RS-GCF-013307415.1-NZ-JABUGE010000001.1--8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Shewanellaceae_666538; g__Shewanella; s__Shewanella oneidensis	1.0
MJ020-1-barcode29-umi112736bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518; s__	1.0
AM229669	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 mucosissima	1.0
G000247525	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_C_59129; s__Ruminococcus_C_59129 flavefaciens_F	1.0
MJ006-1-barcode34-umi6336bins-ubs-27	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Capnocytophaga_820690; s__Capnocytophaga gingivalis	1.0
RS-GCF-000832165.1-NZ-JXLS01000081.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__DSM-16016; f__Caldibacillaceae; g__Bacillus_J; s__Bacillus_J thermoamylovorans	1.0
RS-GCF-013394805.1-NZ-JABXYR010000002.1--2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Mogibacterium; s__Mogibacterium timidum	1.0
MJ010-1-barcode41-umi109959bins-ubs-5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	1.0
RS-GCF-003075295.1-NZ-QDFP01000003.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_H_289398; g__Priestia; s__Priestia megaterium	1.0
AM905849	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter; s__Acetobacter fabarum	1.0
AB547670	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella amnii	1.0
AEWX01000054	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella multiformis	1.0
LC102386	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces_B_382064; s__Agromyces_B_382064 humi	1.0
MJ006-2-barcode63-umi1638bins-ubs-51	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-273; s__	1.0
RS-GCF-001672855.1-NZ-LZKM01000042.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium fortuitum	1.0
MJ031-1-barcode38-umi37203bins-ubs-4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__UBA946; s__	1.0
MJ006-2-barcode62-umi150606bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__Roseburia intestinalis	1.0
MJ030-2-barcode58-umi65855bins-ubs-10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Segetibacter; s__Segetibacter koreensis	1.0
RS-GCF-001814995.1-NZ-KV818677.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955	1.0
RS-GCF-002233755.1-NZ-KZ268714.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter piscicola	1.0
KC550155	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Serinicoccus; s__Serinicoccus flavus	1.0
RS-GCF-000365385.1-NZ-KB846783.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_394873; s__Streptomyces_G_394873 wuyuanensis	1.0
RS-GCF-001717765.1-NZ-LXRF01000017.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_637066; f__Oleiphilaceae_637066; g__Marinobacter_A_637054; s__Marinobacter_A_637054 salsuginis	1.0
G000779535	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834; s__	1.0
RS-GCF-003481175.1-NZ-QUKF01000070.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__Fusicatenibacter saccharivorans	1.0
MJ031-1-barcode38-umi2729bins-ubs-133	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__	1.0
JX308618	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter_910554; s__	1.0
MJ020-2-barcode70-umi62173bins-ubs-5	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Ligilactobacillus araffinosus	1.0
HG793791	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus cuniculi_A_354779	1.0
RS-GCF-002276645.1-NZ-NCXI01000167.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lentilactobacillus; s__Lentilactobacillus parakefiri	1.0
GB-GCA-910574865.1-CAJTDN010000040.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Luxibacter; s__	1.0
RS-GCF-009765215.1-NZ-VLNV01000003.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Lysobacter_A_615995; s__Lysobacter_A_615995 prati	1.0
RS-GCF-019130915.1-NZ-JAHOLF010000125.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A_858004; s__Phocaeicola_A_858004 vulgatus	1.0
AJ311980	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650579; s__Pseudomonas_E_650579 thermotolerans	1.0
KX129821	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Noviherbaspirillum_A_569121; s__Noviherbaspirillum_A_569121 agri	1.0
MJ006-1-barcode26-umi204238bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-273; s__	1.0
KF494339	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_B_405439; s__Rubrobacter_B_405439 naiadicus	1.0
AB245347	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium_483265; s__Sphingomicrobium ginsengisoli	1.0
MJ031-1-barcode27-umi6184bins-ubs-75	d__Bacteria; p__Bdellovibrionota_E; c__Oligoflexia; o__Oligoflexales; f__Bin106; g__Bin106; s__Bin106 sp002238945	1.0
MJ020-1-barcode44-umi51823bins-ubs-8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mobilitalea; s__	1.0
GB-GCA-002391865.1-DGFV01000010.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__; s__	1.0
GB-GCA-005880255.1-VBJM01000430.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Neobacillus; s__Neobacillus dielmonensis	1.0
RS-GCF-900098925.1-NZ-LT622344.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-1321_301386; g__; s__	1.0
KR258737	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 psychrolutea	1.0
KC479803	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485351; s__Novosphingobium arabidopsis	1.0
RS-GCF-014841615.1-NZ-JACYUG010000047.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 cynarae	1.0
DQ846687	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Luteimonas_C_615545; s__Luteimonas_C_615545 composti	1.0
